filename	place	building	detail	date	calc	camera	product	year	film	nr
gsch-1996-55-25	Rom	Via Ponte S. Angelo, S. ??	18.Jh.	(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	55	25
gsch-1996-55-26	Rom	Via Ponte S. Angelo, S. ??		(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	55	26
gsch-1996-55-27	Rom	Via Ponte S. Angelo, S. ??		(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	55	27
gsch-1996-55-28	Rom	Pal. Altemps		(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	55	28
gsch-1996-55-29	Rom	S. ??		(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	55	29
gsch-1996-55-30	Rom	S. Lorenzo in Lucina	Kirchenmodell (Hagia Sophia?)	(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	55	30
gsch-1996-55-31	Rom	Pal. Ruspoli		(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	55	31
gsch-1996-55-32	Rom	Via Condotti, S. Rita (?)		(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	55	32
gsch-1996-55-33	Rom	Pal. Ruspoli	Innenhof	(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	55	33
gsch-1996-55-34	Rom	Pal. Borghese		(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	55	34
gsch-1996-55-35	Rom	Pal. Borghese		(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	55	35
gsch-1996-56-01	Rom	S. Girolamo		(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	56	1
gsch-1996-56-02	Rom	S. Rocco		(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	56	2
gsch-1996-56-03	Rom	S. Salvatore in Lauro	O. Mascherino 1591 ff., Chor u. QH 1727	(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	56	3
gsch-1996-56-04	Rom	S. Salvatore in Lauro		(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	56	4
gsch-1996-56-05	Rom	S. Salvatore in Lauro		(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	56	5
gsch-1996-56-06	Rom	S. Salvatore in Lauro		(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	56	6
gsch-1996-56-07	Rom	Pal. Firenze	1551ff., B. Ammanati	(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	56	7
gsch-1996-56-08	Rom	Pal. Firenze	Innenhof	(Mi. 9.10.)	1996-10-09	Nikon	Agfa Ctx 100	1996	56	8
gsch-1996-56-09	Rom	S. Cecilia	Cap. ... 1920er!!	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	9
gsch-1996-56-10	Rom	S. Cecilia	Ziborium, A. di. Cambio	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	10
gsch-1996-56-11	Rom	S. Cecilia	Apsis	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	11
gsch-1996-56-12	Rom	S. Cecilia	Grabmonument...	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	12
gsch-1996-56-13	Rom	S. Cecilia	Atriumsfassade	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	13
gsch-1996-56-14	Rom	S. Maria dell’ Orto	Fass. F. da Volterra (?)	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	14
gsch-1996-56-15	Rom	S. Maria dell’ Orto		Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	15
gsch-1996-56-16	Rom	S. Rita	C: Fontana	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	16
gsch-1996-56-17	Rom	S. Catarina dei Funari	Fass. G Guidetti, 1564	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	17
gsch-1996-56-18	Rom	Pal. Mattei	C. Maderna, 1617	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	18
gsch-1996-56-19	Rom	Pal. Mattei		Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	19
gsch-1996-56-20	Rom	Schildkrötenbrunnen	T. Landini, 1585	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	20
gsch-1996-56-21	Rom	Schildkrötenbrunnen	F. Fuga	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	21
gsch-1996-56-22	Rom	Schildkrötenbrunnen		Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	22
gsch-1996-56-23	Rom	Pal. Altieri		Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	23
gsch-1996-56-24	Rom	Pal. Altieri	Fassade	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	24
gsch-1996-56-25	Rom	Collegio Romano	A. Ammanati	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	25
gsch-1996-56-26	Rom	Collegio Romano		Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	26
gsch-1996-56-27	Rom	Collegio Romano	Innenhof	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	27
gsch-1996-56-28	Rom	S. Marcello al Corso	Fass. C. Fontana	Do. 10.10	1996	Nikon	Agfa Ctx 100	1996	56	28
